ny_date,ist_time,side,r
2016-09-27,2016-09-27 19:30:00+05:30,-1,3.0
2016-10-19,2016-10-19 15:30:00+05:30,1,-1.0
2016-10-25,2016-10-25 21:30:00+05:30,1,-1.0
2016-12-09,2016-12-09 17:30:00+05:30,-1,-1.0
2016-12-11,2016-12-12 06:30:00+05:30,-1,-1.0
2016-12-14,2016-12-15 01:30:00+05:30,-1,3.0
2016-12-20,2016-12-20 20:30:00+05:30,-1,-1.0
2016-12-26,2016-12-27 08:30:00+05:30,1,3.0
2016-12-27,2016-12-27 13:30:00+05:30,1,-1.0
2016-12-29,2016-12-29 22:30:00+05:30,1,-1.0
2016-12-29,2016-12-30 05:30:00+05:30,1,-1.0
2017-01-24,2017-01-25 09:30:00+05:30,-1,3.0
2017-01-30,2017-01-31 08:30:00+05:30,1,3.0
2017-02-08,2017-02-08 14:30:00+05:30,1,-1.0
2017-02-21,2017-02-21 15:30:00+05:30,-1,-1.0
2017-02-23,2017-02-23 18:30:00+05:30,1,3.0
2017-02-24,2017-02-24 17:30:00+05:30,1,-1.0
2017-02-27,2017-02-27 22:30:00+05:30,1,-1.0
2017-03-07,2017-03-07 19:30:00+05:30,-1,3.0
2017-03-09,2017-03-09 10:30:00+05:30,-1,-1.0
2017-03-20,2017-03-20 09:30:00+05:30,1,-1.0
2017-03-21,2017-03-21 18:30:00+05:30,1,3.0
2017-03-30,2017-03-31 06:30:00+05:30,-1,-1.0
2017-04-03,2017-04-04 04:30:00+05:30,1,-1.0
2017-04-30,2017-05-01 04:30:00+05:30,1,-1.0
2017-05-02,2017-05-02 18:30:00+05:30,-1,-1.0
2017-05-03,2017-05-03 20:30:00+05:30,-1,-1.0
2017-05-03,2017-05-04 01:30:00+05:30,-1,3.0
2017-05-12,2017-05-12 13:30:00+05:30,1,3.0
2017-05-16,2017-05-17 05:30:00+05:30,1,3.0
2017-05-22,2017-05-23 05:30:00+05:30,1,-1.0
2017-05-26,2017-05-26 12:30:00+05:30,1,3.0
2017-06-19,2017-06-19 13:30:00+05:30,-1,-1.0
2017-06-22,2017-06-22 11:30:00+05:30,1,-1.0
2017-06-23,2017-06-23 14:30:00+05:30,1,-1.0
2017-07-17,2017-07-17 17:30:00+05:30,1,3.0
2017-10-02,2017-10-03 03:30:00+05:30,-1,-1.0
2017-10-04,2017-10-04 16:30:00+05:30,1,-1.0
2017-10-05,2017-10-06 00:30:00+05:30,-1,-1.0
2017-10-08,2017-10-09 07:30:00+05:30,1,3.0
2017-10-12,2017-10-12 09:30:00+05:30,1,-1.0
2017-10-13,2017-10-13 18:30:00+05:30,1,-1.0
2017-11-01,2017-11-01 14:30:00+05:30,1,-1.0
2017-11-14,2017-11-14 14:30:00+05:30,-1,-1.0
2017-11-15,2017-11-15 14:30:00+05:30,1,-1.0
2017-11-27,2017-11-27 16:30:00+05:30,1,-1.0
2017-12-07,2017-12-07 11:30:00+05:30,-1,3.0
2017-12-11,2017-12-12 01:30:00+05:30,-1,-1.0
2017-12-12,2017-12-12 20:30:00+05:30,-1,-1.0
2017-12-19,2017-12-19 14:30:00+05:30,1,-1.0
2017-12-20,2017-12-20 23:30:00+05:30,1,-1.0
2017-12-22,2017-12-22 20:30:00+05:30,1,3.0
2017-12-26,2017-12-26 19:30:00+05:30,1,3.0
