si,side,attempt,sig_j,entry_j,entry,sl,risk,t1,t1_fallback,t1_hit,exit_j,exit_px,r,mfe_px,mae_px,reason,entry_ts,exit_ts,sig_ts,sess_date,year,mfe_r,mae_r,rr_t1_planned,ny_hour,r_refined
2398,-1,2,6162918,6162919,3366.215,3370.545,4.559999999999928,3310.765,0,0,6162933,3370.545,-1.0,1.5799999999999272,7.670000000000073,1,2025-04-20 20:46:00-04:00,2025-04-20 21:00:00-04:00,2025-04-20 20:45:00-04:00,2025-04-21,2025,0.34649122807016497,1.6820175438596918,12.160087719298499,20,-1.0
2399,-1,1,6164146,6164147,3432.085,3433.255,1.4000000000000727,3417.275,0,0,6164153,3433.255,-1.0,1.4800000000000182,2.630000000000109,1,2025-04-21 18:14:00-04:00,2025-04-21 18:20:00-04:00,2025-04-21 18:13:00-04:00,2025-04-22,2025,1.0571428571428152,1.878571428571409,10.57857142857084,18,-1.0
2399,-1,2,6164154,6164155,3432.655,3435.615,3.1899999999995816,3417.275,0,0,6164159,3435.615,-1.0,1.9900000000002365,3.099999999999909,1,2025-04-21 18:22:00-04:00,2025-04-21 18:26:00-04:00,2025-04-21 18:21:00-04:00,2025-04-22,2025,0.6238244514108142,0.9717868338558984,4.821316614420729,18,-1.0
2400,1,1,6165514,6165515,3342.045,3312.625,29.650000000000073,3382.505,0,1,6165822,3342.045,1.0839123102866763,44.32999999999993,27.75,3,2025-04-22 18:02:00-04:00,2025-04-22 23:09:00-04:00,2025-04-22 18:01:00-04:00,2025-04-23,2025,1.4951096121416465,0.9359190556492388,1.3645868465429996,18,0.6745362563237762
2400,1,1,6165826,6165827,3335.373,3328.695,6.907999999999884,3386.375,0,0,6165971,3328.695,-1.0,13.681999999999789,8.018000000000029,1,2025-04-22 23:14:00-04:00,2025-04-23 01:38:00-04:00,2025-04-22 23:13:00-04:00,2025-04-23,2025,1.980602200347426,1.1606832657788309,7.383034163289057,23,-1.0
2400,1,2,6165975,6165976,3327.165,3318.015,9.380000000000091,3346.635,0,0,6165981,3318.015,-1.0,1.099999999999909,9.529999999999745,1,2025-04-23 01:43:00-04:00,2025-04-23 01:48:00-04:00,2025-04-23 01:42:00-04:00,2025-04-23,2025,0.11727078891256912,1.0159914712153149,2.075692963752672,1,-1.0
2402,-1,1,6168290,6168291,3367.555,3370.025,2.7000000000002546,3333.145,0,0,6168296,3370.025,-1.0,6.899999999999636,2.5100000000002183,1,2025-04-24 18:32:00-04:00,2025-04-24 18:37:00-04:00,2025-04-24 18:31:00-04:00,2025-04-25,2025,2.5555555555551797,0.9296296296296228,12.74444444444319,18,-1.0
2402,-1,2,6168296,6168297,3367.615,3370.065,2.680000000000273,3333.145,0,1,6169634,3316.255,14.036567164177592,102.82999999999993,0.330000000000382,4,2025-04-24 18:38:00-04:00,2025-04-25 16:55:00-04:00,2025-04-24 18:37:00-04:00,2025-04-25,2025,38.36940298507069,0.12313432835833896,12.86194029850608,18,6.345149253730661
2405,1,1,6173006,6173007,3298.235,3293.255,5.210000000000019,3314.455,0,0,6173008,3293.255,-1.0,0.03999999999996362,13.370000000000346,1,2025-04-30 04:13:00-04:00,2025-04-30 04:14:00-04:00,2025-04-30 04:12:00-04:00,2025-04-30,2025,0.007677543186173412,2.5662188099808634,3.1132437619961117,4,-1.0
2405,1,2,6173011,6173012,3290.095,3283.695,6.629999999999637,3314.355,0,0,6173016,3283.695,-1.0,0.14000000000032742,6.789999999999964,1,2025-04-30 04:18:00-04:00,2025-04-30 04:22:00-04:00,2025-04-30 04:17:00-04:00,2025-04-30,2025,0.021116138763248127,1.0241327300151335,3.6591251885371867,4,-1.0
2406,1,1,6173915,6173916,3265.665,3261.755,4.139999999999855,3284.845,0,0,6173918,3261.755,-1.0,0.5100000000002183,22.746000000000095,1,2025-04-30 20:22:00-04:00,2025-04-30 20:24:00-04:00,2025-04-30 20:21:00-04:00,2025-05-01,2025,0.12318840579715849,5.49420289855094,4.632850241546016,20,-1.0
2406,1,2,6173922,6173923,3257.535,3242.919,14.845999999999986,3284.845,0,0,6173948,3242.919,-1.0,1.75,16.639999999999873,1,2025-04-30 20:29:00-04:00,2025-04-30 20:54:00-04:00,2025-04-30 20:28:00-04:00,2025-05-01,2025,0.11787686919035442,1.120840630472847,1.8395527414791844,20,-1.0
2408,-1,1,6176824,6176825,3270.215,3272.205,2.2199999999997817,3240.885,0,0,6177163,3272.205,-1.0,17.51000000000022,3.2799999999997453,1,2025-05-04 22:51:00-04:00,2025-05-05 04:29:00-04:00,2025-05-04 22:50:00-04:00,2025-05-05,2025,7.887387387388261,1.4774774774775081,13.211711711712978,22,-1.0
2408,-1,2,6177164,6177165,3270.635,3273.495,3.0899999999996726,3253.785,0,0,6177171,3273.495,-1.0,0.75,3.1099999999996726,1,2025-05-05 04:31:00-04:00,2025-05-05 04:37:00-04:00,2025-05-05 04:30:00-04:00,2025-05-05,2025,0.24271844660196748,1.0064724919093857,5.453074433657654,4,-1.0
2409,-1,1,6178105,6178107,3357.675,3362.585,5.139999999999855,3328.235,0,0,6178108,3362.585,-1.0,0.40000000000009095,6.6899999999996,1,2025-05-05 21:13:00-04:00,2025-05-05 21:14:00-04:00,2025-05-05 21:11:00-04:00,2025-05-06,2025,0.07782101167317164,1.301556420233422,5.727626459144141,21,-1.0
2409,-1,2,6178109,6178110,3358.935,3364.365,5.659999999999837,3328.235,0,0,6178128,3364.365,-1.0,4.230000000000018,6.610000000000127,1,2025-05-05 21:16:00-04:00,2025-05-05 21:34:00-04:00,2025-05-05 21:15:00-04:00,2025-05-06,2025,0.7473498233215795,1.1678445229682541,5.424028268551361,21,-1.0
2411,1,1,6181155,6181156,3359.055,3350.565,8.719999999999782,3408.085,0,0,6181168,3350.565,-1.0,2.630000000000109,16.779999999999745,1,2025-05-08 02:02:00-04:00,2025-05-08 02:14:00-04:00,2025-05-08 02:01:00-04:00,2025-05-08,2025,0.301605504587176,1.9243119266055235,5.622706422018512,2,-1.0
2411,1,2,6181172,6181174,3342.815,3335.795,7.249999999999982,3408.085,0,0,6181178,3335.795,-1.0,1.1900000000000546,7.220000000000255,1,2025-05-08 02:20:00-04:00,2025-05-08 02:24:00-04:00,2025-05-08 02:18:00-04:00,2025-05-08,2025,0.16413793103449068,0.9958620689655548,9.002758620689674,2,-1.0
2412,1,1,6182301,6182302,3288.165,3286.525,1.8699999999998727,3322.725,0,0,6182303,3286.525,-1.0,0.4800000000000182,4.940000000000055,1,2025-05-08 22:08:00-04:00,2025-05-08 22:09:00-04:00,2025-05-08 22:07:00-04:00,2025-05-09,2025,0.25668449197863685,2.641711229946733,18.48128342246112,22,-1.0
2412,1,2,6182312,6182313,3280.965,3274.295,6.900000000000073,3322.725,0,1,6183429,3325.185,6.090144927536135,66.39999999999964,3.1600000000003092,4,2025-05-08 22:19:00-04:00,2025-05-09 16:55:00-04:00,2025-05-08 22:18:00-04:00,2025-05-09,2025,9.623188405796947,0.4579710144927936,6.052173913043379,22,2.328985507246313
2413,1,1,6183434,6183435,3274.365,3271.805,2.7899999999999454,3330.205,0,0,6183452,3271.805,-1.0,18.3100000000004,2.9799999999995634,1,2025-05-11 18:01:00-04:00,2025-05-11 18:20:00-04:00,2025-05-11 18:00:00-04:00,2025-05-12,2025,6.562724014337189,1.0681003584228035,20.014336917563167,18,-1.0
2413,1,2,6183455,6183456,3272.805,3270.47,2.5650000000000364,3330.205,0,0,6183477,3270.47,-1.0,7.580000000000382,6.210000000000036,1,2025-05-11 18:24:00-04:00,2025-05-11 18:45:00-04:00,2025-05-11 18:23:00-04:00,2025-05-12,2025,2.9551656920079044,2.4210526315789274,22.378167641325255,18,-1.0
2415,1,1,6187051,6187054,3215.075,3208.205,7.099999999999891,3238.865,0,0,6187068,3208.205,-1.0,1.6700000000000728,12.319999999999709,1,2025-05-14 08:22:00-04:00,2025-05-14 08:36:00-04:00,2025-05-14 08:19:00-04:00,2025-05-14,2025,0.23521126760564764,1.7352112676056193,3.350704225352159,8,-1.0
2415,1,2,6187072,6187073,3205.285,3199.645,5.869999999999873,3238.865,0,0,6187077,3199.645,-1.0,1.8600000000001273,9.359999999999673,1,2025-05-14 08:41:00-04:00,2025-05-14 08:45:00-04:00,2025-05-14 08:40:00-04:00,2025-05-14,2025,0.3168654173765192,1.5945485519590927,5.720613287904711,8,-1.0
2416,1,1,6187844,6187845,3163.305,3161.565,1.9699999999997817,3192.555,0,0,6187845,3161.565,-1.0,0.1000000000003638,2.799999999999727,1,2025-05-14 22:33:00-04:00,2025-05-14 22:33:00-04:00,2025-05-14 22:32:00-04:00,2025-05-15,2025,0.050761421319987246,1.4213197969543336,14.847715736042254,22,-1.0
2416,1,2,6187846,6187847,3161.885,3160.0,2.1150000000002183,3192.555,0,0,6187848,3160.0,-1.0,1.7799999999997453,1.8850000000002183,1,2025-05-14 22:35:00-04:00,2025-05-14 22:36:00-04:00,2025-05-14 22:34:00-04:00,2025-05-15,2025,0.841607565011613,0.8912529550827536,14.50118203309525,22,-1.0
2417,-1,1,6188960,6188963,3244.235,3246.395,2.3899999999998545,3221.395,0,0,6188968,3246.395,-1.0,1.0300000000002,2.1599999999998545,1,2025-05-15 18:11:00-04:00,2025-05-15 18:16:00-04:00,2025-05-15 18:08:00-04:00,2025-05-16,2025,0.4309623430963443,0.9037656903765632,9.556485355649178,18,-1.0
2417,-1,2,6188973,6188974,3243.895,3246.395,2.73,3221.395,0,0,6188975,3246.395,-1.0,0.03999999999996362,3.0,1,2025-05-15 18:22:00-04:00,2025-05-15 18:23:00-04:00,2025-05-15 18:21:00-04:00,2025-05-16,2025,0.014652014652001326,1.098901098901099,8.241758241758243,18,-1.0
2419,1,1,6192013,6192014,3206.545,3204.315,2.460000000000018,3232.445,0,0,6192014,3204.315,-1.0,0.5399999999999636,2.3400000000001455,1,2025-05-19 23:02:00-04:00,2025-05-19 23:02:00-04:00,2025-05-19 23:01:00-04:00,2025-05-20,2025,0.21951219512193482,0.9512195121951741,10.528455284552805,23,-1.0
2419,1,2,6192015,6192016,3205.655,3204.205,1.6800000000002728,3232.445,0,1,6193087,3289.975,22.6583333333296,89.80999999999995,0.330000000000382,4,2025-05-19 23:04:00-04:00,2025-05-20 16:55:00-04:00,2025-05-19 23:03:00-04:00,2025-05-20,2025,53.45833333332462,0.1964285714287669,15.94642857142596,23,53.563392857134026
2420,-1,1,6193105,6193106,3299.685,3303.765,4.309999999999928,3274.995,0,0,6193252,3303.765,-1.0,11.329999999999927,4.269999999999982,1,2025-05-20 18:14:00-04:00,2025-05-20 20:40:00-04:00,2025-05-20 18:13:00-04:00,2025-05-21,2025,2.628770301624157,0.9907192575406156,5.728538283062754,18,-1.0
2420,-1,2,6193252,6193253,3301.995,3303.955,2.1900000000000364,3288.355,0,0,6193272,3303.955,-1.0,1.75,11.900000000000091,1,2025-05-20 20:41:00-04:00,2025-05-20 21:00:00-04:00,2025-05-20 20:40:00-04:00,2025-05-21,2025,0.7990867579908543,5.4337899543378505,6.228310502282944,20,-1.0
2421,-1,1,6194660,6194661,3328.185,3329.725,1.7699999999999636,3317.008,0,0,6194669,3329.725,-1.0,2.730000000000018,2.5799999999999272,1,2025-05-21 21:09:00-04:00,2025-05-21 21:17:00-04:00,2025-05-21 21:08:00-04:00,2025-05-22,2025,1.5423728813559743,1.4576271186440566,6.314689265536929,21,-1.0
2421,-1,2,6194678,6194679,3336.248,3338.965,2.947000000000098,3317.008,0,0,6194682,3338.965,-1.0,0.07999999999992724,3.25,1,2025-05-21 21:27:00-04:00,2025-05-21 21:30:00-04:00,2025-05-21 21:26:00-04:00,2025-05-22,2025,0.027146250424134568,1.10281642348147,6.5286732270103816,21,-1.0
2421,1,1,6195433,6195434,3285.195,3278.789,6.6359999999999495,3315.535,0,0,6195847,3294.848,1.4199819168173393,19.440000000000055,4.180000000000291,5,2025-05-22 10:02:00-04:00,2025-05-22 16:55:00-04:00,2025-05-22 10:01:00-04:00,2025-05-22,2025,2.9294755877034664,0.6298975286317545,4.572031344183231,10,1.4199819168173393
2422,-1,1,6196690,6196691,3345.998,3347.898,2.130000000000091,3323.215,0,0,6196691,3347.898,-1.0,1.5030000000001564,2.400000000000091,1,2025-05-23 07:59:00-04:00,2025-05-23 07:59:00-04:00,2025-05-23 07:58:00-04:00,2025-05-23,2025,0.7056338028169448,1.1267605633802762,10.696244131454897,7,-1.0
2422,-1,2,6196694,6196695,3350.348,3353.848,3.73,3323.215,0,0,6196699,3353.848,-1.0,5.79300000000012,4.75,1,2025-05-23 08:03:00-04:00,2025-05-23 08:07:00-04:00,2025-05-23 08:02:00-04:00,2025-05-23,2025,1.5530831099196032,1.2734584450402144,7.2742627345844,8,-1.0
2424,1,1,6198928,6198929,3321.735,3315.678,6.287000000000244,3347.048,0,0,6198985,3315.678,-1.0,6.562999999999647,6.157000000000153,1,2025-05-27 01:48:00-04:00,2025-05-27 02:44:00-04:00,2025-05-27 01:47:00-04:00,2025-05-27,2025,1.0439001113407653,0.9793224113249426,4.026244631779651,1,-1.0
2424,1,2,6198988,6198989,3312.448,3305.448,7.23,3347.048,0,0,6198996,3305.448,-1.0,1.7670000000002801,7.199999999999818,1,2025-05-27 02:48:00-04:00,2025-05-27 02:55:00-04:00,2025-05-27 02:47:00-04:00,2025-05-27,2025,0.2443983402490014,0.9958506224066138,4.785615491009669,2,-1.0
2425,1,1,6201213,6201214,3284.335,3276.075,8.490000000000219,3302.965,0,0,6201216,3286.998,0.2865724381625381,3.2199999999998,1.3899999999998727,5,2025-05-28 16:53:00-04:00,2025-05-28 16:55:00-04:00,2025-05-28 16:52:00-04:00,2025-05-28,2025,0.3792697290930173,0.16372202591281942,2.1943462897526067,16,0.2865724381625381
2426,1,1,6201298,6201299,3269.498,3262.898,6.8299999999999095,3302.965,0,0,6201304,3262.898,-1.0,1.836999999999989,7.8400000000001455,1,2025-05-28 19:18:00-04:00,2025-05-28 19:23:00-04:00,2025-05-28 19:17:00-04:00,2025-05-29,2025,0.26896046852123184,1.147877013177196,4.900000000000079,19,-1.0
2426,1,2,6201305,6201306,3263.398,3260.998,2.630000000000091,3302.965,0,0,6201315,3260.998,-1.0,4.696999999999662,3.4700000000002547,1,2025-05-28 19:25:00-04:00,2025-05-28 19:34:00-04:00,2025-05-28 19:24:00-04:00,2025-05-29,2025,1.7859315589351707,1.3193916349810397,15.044486692014692,19,-1.0
2426,-1,1,6202310,6202311,3325.498,3328.298,3.029999999999727,3304.498,0,0,6202315,3328.298,-1.0,1.4500000000002728,3.799999999999727,1,2025-05-29 12:10:00-04:00,2025-05-29 12:14:00-04:00,2025-05-29 12:09:00-04:00,2025-05-29,2025,0.4785478547856117,1.254125412541277,6.930693069307555,12,-1.0
2426,-1,2,6202317,6202318,3328.095,3330.775,2.910000000000291,3304.498,0,0,6202596,3317.935,3.412371134020227,13.129999999999654,0.6700000000000728,5,2025-05-29 12:17:00-04:00,2025-05-29 16:55:00-04:00,2025-05-29 12:16:00-04:00,2025-05-29,2025,4.5120274914083645,0.23024054982818068,8.108934707902884,12,3.412371134020227
2428,-1,1,6204447,6204448,3322.948,3324.348,1.630000000000091,3302.955,0,0,6204452,3324.348,-1.0,0.7129999999997381,2.599999999999909,1,2025-06-02 01:47:00-04:00,2025-06-02 01:51:00-04:00,2025-06-02 01:46:00-04:00,2025-06-02,2025,0.4374233128832505,1.5950920245397324,12.265644171778419,1,-1.0
2428,-1,2,6204457,6204458,3323.128,3325.548,2.649999999999618,3302.955,0,0,6204462,3325.548,-1.0,0.15000000000009095,2.4969999999998436,1,2025-06-02 01:57:00-04:00,2025-06-02 02:01:00-04:00,2025-06-02 01:56:00-04:00,2025-06-02,2025,0.05660377358494814,0.942264150943473,7.612452830189863,1,-1.0
2429,-1,1,6205365,6205366,3384.315,3385.435,1.3499999999998908,3378.215,0,0,6205369,3385.435,-1.0,1.4700000000002547,1.1599999999998545,1,2025-06-02 18:05:00-04:00,2025-06-02 18:08:00-04:00,2025-06-02 18:04:00-04:00,2025-06-03,2025,1.0888888888891655,0.859259259259221,4.518518518518817,18,-1.0
2429,-1,2,6205369,6205370,3384.325,3385.475,1.380000000000091,3378.215,0,0,6205372,3385.475,-1.0,0.29999999999972715,2.269999999999982,1,2025-06-02 18:09:00-04:00,2025-06-02 18:11:00-04:00,2025-06-02 18:08:00-04:00,2025-06-03,2025,0.21739130434761406,1.6449275362317626,4.427536231883529,18,-1.0
2431,-1,1,6208811,6208812,3385.788,3389.825,4.266999999999808,3369.098,0,0,6208837,3389.825,-1.0,4.132999999999811,4.527000000000044,1,2025-06-05 05:31:00-04:00,2025-06-05 05:56:00-04:00,2025-06-05 05:30:00-04:00,2025-06-05,2025,0.968596203421607,1.0609327396297745,3.9114131708462168,5,-1.0
2431,-1,2,6208840,6208841,3389.245,3391.155,2.140000000000309,3369.098,0,0,6208846,3391.155,-1.0,1.2970000000000255,4.730000000000018,1,2025-06-05 06:00:00-04:00,2025-06-05 06:05:00-04:00,2025-06-05 05:59:00-04:00,2025-06-05,2025,0.6060747663550645,2.210280373831465,9.41448598130702,6,-1.0
2431,1,1,6209198,6209199,3343.348,3339.048,4.530000000000182,3382.998,0,0,6209496,3354.198,2.3443708609270377,17.766999999999825,3.800000000000182,5,2025-06-05 11:58:00-04:00,2025-06-05 16:55:00-04:00,2025-06-05 11:57:00-04:00,2025-06-05,2025,3.9220750551874417,0.8388520971302492,8.752759381898123,11,2.3443708609270377
2432,1,1,6210485,6210486,3320.298,3316.065,4.46299999999972,3360.718,0,0,6210714,3316.065,-1.0,16.300000000000182,6.289999999999964,1,2025-06-06 10:25:00-04:00,2025-06-06 14:13:00-04:00,2025-06-06 10:24:00-04:00,2025-06-06,2025,3.652251848532647,1.4093658973785252,9.05668832623854,10,-1.0
2432,1,2,6210715,6210716,3315.505,3313.448,2.2870000000002437,3326.548,0,0,6210789,3313.448,-1.0,4.393000000000029,2.1700000000000728,1,2025-06-06 14:15:00-04:00,2025-06-06 15:28:00-04:00,2025-06-06 14:14:00-04:00,2025-06-06,2025,1.9208570179272237,0.9488412767817409,4.8285964145161735,14,-1.0
2433,1,1,6211022,6211023,3306.695,3304.395,2.530000000000182,3320.985,0,0,6211043,3304.395,-1.0,5.029999999999745,2.4200000000000728,1,2025-06-08 20:22:00-04:00,2025-06-08 20:42:00-04:00,2025-06-08 20:21:00-04:00,2025-06-09,2025,1.988142292489875,0.9565217391303947,5.6482213438730975,20,-1.0
2433,1,2,6211048,6211049,3300.915,3297.948,3.197000000000098,3318.448,0,0,6211118,3297.948,-1.0,8.233000000000175,3.0670000000000073,1,2025-06-08 20:48:00-04:00,2025-06-08 21:57:00-04:00,2025-06-08 20:47:00-04:00,2025-06-09,2025,2.5752267751016333,0.959336878323401,5.484203941194671,20,-1.0
2434,-1,1,6213064,6213065,3340.225,3341.948,1.9529999999999563,3326.865,0,0,6213073,3341.948,-1.0,1.2199999999998,1.8400000000001455,1,2025-06-10 07:24:00-04:00,2025-06-10 07:32:00-04:00,2025-06-10 07:23:00-04:00,2025-06-10,2025,0.6246799795186007,0.9421402969791023,6.840757808499962,7,-1.0
2434,-1,2,6213074,6213075,3340.925,3342.298,1.6029999999995925,3326.865,0,0,6213184,3342.298,-1.0,12.91000000000031,2.1229999999995925,1,2025-06-10 07:34:00-04:00,2025-06-10 09:23:00-04:00,2025-06-10 07:33:00-04:00,2025-06-10,2025,8.053649407363437,1.324391765439883,8.771054273240159,7,-1.0
2435,-1,1,6214520,6214521,3356.435,3360.405,4.200000000000255,3325.755,0,1,6215016,3353.325,5.937142857142472,37.029999999999745,1.8130000000001019,4,2025-06-11 08:40:00-04:00,2025-06-11 16:55:00-04:00,2025-06-11 08:39:00-04:00,2025-06-11,2025,8.816666666666071,0.4316666666666647,7.304761904761422,8,3.5404761904759536
2436,-1,1,6215035,6215036,3360.375,3361.415,1.2699999999999636,3319.405,0,0,6215038,3361.415,-1.0,1.0300000000002,1.1199999999998909,1,2025-06-11 18:15:00-04:00,2025-06-11 18:17:00-04:00,2025-06-11 18:14:00-04:00,2025-06-12,2025,0.8110236220474248,0.8818897637794669,32.259842519685805,18,-1.0
2436,-1,2,6215042,6215044,3363.325,3363.965,0.8700000000003274,3319.405,0,0,6215045,3363.965,-1.0,0.13999999999987267,1.6100000000001273,1,2025-06-11 18:23:00-04:00,2025-06-11 18:24:00-04:00,2025-06-11 18:21:00-04:00,2025-06-12,2025,0.16091954022967814,1.850574712643128,50.48275862067022,18,-1.0
2437,-1,1,6216532,6216533,3406.445,3411.975,5.759999999999746,3379.378,0,0,6216540,3411.975,-1.0,6.610000000000127,5.652999999999793,1,2025-06-12 20:12:00-04:00,2025-06-12 20:19:00-04:00,2025-06-12 20:11:00-04:00,2025-06-13,2025,1.1475694444445173,0.9814236111111184,4.6991319444446535,20,-1.0
2437,-1,2,6216541,6216542,3407.865,3412.098,4.463000000000175,3379.378,0,0,6216549,3412.098,-1.0,3.5899999999996908,4.5330000000003565,1,2025-06-12 20:21:00-04:00,2025-06-12 20:28:00-04:00,2025-06-12 20:20:00-04:00,2025-06-13,2025,0.8043916647993614,1.0156845171409767,6.382926282769104,20,-1.0
2438,-1,1,6217795,6217796,3449.465,3450.885,1.6500000000000727,3428.905,0,0,6217928,3450.885,-1.0,12.63000000000011,1.6199999999998909,1,2025-06-15 18:15:00-04:00,2025-06-15 20:27:00-04:00,2025-06-15 18:14:00-04:00,2025-06-16,2025,7.654545454545183,0.9818181818180723,12.460606060605478,18,-1.0
2438,-1,2,6217929,6217930,3448.938,3451.085,2.3769999999999345,3428.075,0,1,6219156,3384.348,12.359444678166202,66.41300000000001,1.0599999999999454,4,2025-06-15 20:29:00-04:00,2025-06-16 16:55:00-04:00,2025-06-15 20:28:00-04:00,2025-06-16,2025,27.939840134624248,0.44594026083297206,8.77702986958387,20,31.151241060160793
2439,1,1,6219485,6219486,3378.298,3373.235,5.2929999999996475,3403.098,0,0,6220156,3373.235,-1.0,21.65000000000009,6.619999999999891,1,2025-06-16 23:25:00-04:00,2025-06-17 10:35:00-04:00,2025-06-16 23:24:00-04:00,2025-06-17,2025,4.090307953901669,1.2507084829020085,4.685433591536337,23,-1.0
2439,1,2,6220160,6220161,3371.748,3365.835,6.143000000000011,3397.275,0,0,6220536,3387.779,2.5721959954419535,20.549999999999727,2.8299999999999272,5,2025-06-17 10:40:00-04:00,2025-06-17 16:55:00-04:00,2025-06-17 10:39:00-04:00,2025-06-17,2025,3.3452710402083166,0.46068696076834154,4.155461500895328,10,2.5721959954419535
2440,1,1,6221850,6221851,3365.295,3364.005,1.5199999999999636,3395.598,0,0,6221873,3364.005,-1.0,3.480000000000018,1.4700000000002547,1,2025-06-18 15:50:00-04:00,2025-06-18 16:12:00-04:00,2025-06-18 15:49:00-04:00,2025-06-18,2025,2.289473684210593,0.9671052631580854,19.936184210526715,15,-1.0
2440,1,2,6221875,6221876,3364.915,3362.355,2.7899999999999454,3395.598,0,0,6221916,3368.285,1.125448028673818,4.320000000000164,1.6100000000001273,5,2025-06-18 16:15:00-04:00,2025-06-18 16:55:00-04:00,2025-06-18 16:14:00-04:00,2025-06-18,2025,1.5483870967742825,0.5770609318996985,10.997491039426736,16,1.125448028673818
2441,1,1,6222395,6222396,3362.425,3359.948,2.7070000000003165,3375.065,0,0,6222402,3359.948,-1.0,2.799999999999727,3.1400000000003274,1,2025-06-19 01:55:00-04:00,2025-06-19 02:01:00-04:00,2025-06-19 01:54:00-04:00,2025-06-19,2025,1.0343553749536016,1.1599556704839158,4.669375692648096,1,-1.0
2441,1,2,6222412,6222413,3353.425,3350.995,2.660000000000291,3375.065,0,0,6222421,3350.995,-1.0,4.379999999999654,2.430000000000291,1,2025-06-19 02:12:00-04:00,2025-06-19 02:20:00-04:00,2025-06-19 02:11:00-04:00,2025-06-19,2025,1.6466165413530733,0.9135338345864756,8.135338345863724,2,-1.0
2442,1,1,6223464,6223465,3346.998,3344.375,2.8530000000000473,3364.175,0,0,6223626,3344.375,-1.0,10.467000000000098,2.849999999999909,1,2025-06-19 23:15:00-04:00,2025-06-20 01:56:00-04:00,2025-06-19 23:14:00-04:00,2025-06-20,2025,3.6687697160883017,0.9989484752891209,6.020679985979618,23,-1.0
